date,latitude,longitude,domestic
2014-01-01 00:05:00 UTC,41.673727949,-87.628543194,false
2014-01-01 00:05:00 UTC,41.8032982,-87.653195042,false
2014-01-01 00:05:00 UTC,41.773042565,-87.61139273,false
2014-01-01 00:07:00 UTC,41.789459579,-87.685137143,false
2014-01-01 00:07:00 UTC,41.776545045,-87.699418652,false
2014-01-01 00:07:00 UTC,41.763005571,-87.633387702,false
2014-01-01 00:07:00 UTC,41.860144834,-87.721338861,false
2014-01-01 00:07:00 UTC,41.754697763,-87.65708013,false
2014-01-01 00:08:00 UTC,41.682596015,-87.615421182,false
2014-01-01 00:10:00 UTC,41.824976728,-87.633795457,true
2014-01-01 00:10:00 UTC,41.910165043,-87.770310914,false
2014-01-01 00:10:00 UTC,41.884472382,-87.633378182,false
2014-01-01 00:10:00 UTC,41.753566746,-87.636806965,false
2014-01-01 00:10:00 UTC,41.872508972,-87.663069212,false
2014-01-01 00:10:00 UTC,41.771215385,-87.572767656,false
2014-01-01 00:11:00 UTC,41.903964971,-87.764572334,false
2014-01-01 00:12:00 UTC,41.674309172,-87.621768839,false
2014-01-01 00:12:00 UTC,41.7007079,-87.629504683,false
2014-01-01 00:13:00 UTC,41.878772294,-87.73372314,false
2014-01-01 00:14:00 UTC,41.761442654,-87.612739654,false
2014-01-01 00:14:00 UTC,41.761442654,-87.612739654,false
2014-01-01 00:15:00 UTC,41.90840423,-87.6346267,false
2014-01-01 00:15:00 UTC,41.693344543,-87.674346143,false
2014-01-01 00:15:00 UTC,41.922786529,-87.645045119,false
2014-01-01 00:16:00 UTC,41.877418146,-87.69777281,false
2014-01-01 00:20:00 UTC,41.887155139,-87.62070451,false
2014-01-01 00:20:00 UTC,41.867266901,-87.71379605,false
2014-01-01 00:20:00 UTC,41.657770677,-87.597623055,true
2014-01-01 00:22:00 UTC,41.737349668,-87.648516321,false
2014-01-01 00:24:00 UTC,41.879690601,-87.731430526,false
2014-01-01 00:25:00 UTC,41.968777392,-87.72070834,false
2014-01-01 00:25:00 UTC,41.911797557,-87.775307788,true
2014-01-01 00:27:00 UTC,41.76779358,-87.656616368,false
2014-01-01 00:28:00 UTC,41.906393578,-87.75959876,false
2014-01-01 00:30:00 UTC,41.940091137,-87.64131952,false
2014-01-01 00:30:00 UTC,41.892002902,-87.625373807,false
2014-01-01 00:30:00 UTC,41.891804601,-87.640100084,false
2014-01-01 00:30:00 UTC,41.935011125,-87.759739272,false
2014-01-01 00:30:00 UTC,41.93991842,-87.653288878,false
2014-01-01 00:30:00 UTC,41.893137832,-87.637753417,false
2014-01-01 00:30:00 UTC,41.893302665,-87.626101368,false
2014-01-01 00:30:00 UTC,41.890046233,-87.756333158,false
2014-01-01 00:30:00 UTC,41.707112161,-87.627552452,true
2014-01-01 00:30:00 UTC,41.87786538,-87.757599414,false
2014-01-01 00:33:00 UTC,41.742380894,-87.682672136,false
2014-01-01 00:35:00 UTC,41.745490203,-87.598898055,false
2014-01-01 00:35:00 UTC,41.652268611,-87.617232658,false
2014-01-01 00:35:00 UTC,41.713582953,-87.636945808,false
2014-01-01 00:37:07 UTC,41.79908793,-87.620958592,false
2014-01-01 00:40:00 UTC,41.914110262,-87.730126268,true
2014-01-01 00:40:00 UTC,41.819676878,-87.62473292,false
2014-01-01 00:42:00 UTC,41.896717997,-87.625009525,false
2014-01-01 00:45:00 UTC,41.891990384,-87.611461502,false
2014-01-01 00:45:00 UTC,41.865388535,-87.733716048,false
2014-01-01 00:50:00 UTC,41.878796732,-87.731574779,false
2014-01-01 00:50:00 UTC,41.863790105,-87.719450164,true
